ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_electric-from-grid-de[kWh];i_gas_input[Wh];i_emission-of-burn[Wh]
e_heat_1220;2023-04-03 12:04:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1221;2023-04-03 12:05:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1222;2023-04-03 12:05:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1223;2023-04-03 12:05:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1224;2023-04-03 12:05:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1225;2023-04-03 12:05:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1226;2023-04-03 12:06:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1227;2023-04-03 12:06:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1228;2023-04-03 12:06:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1229;2023-04-03 12:06:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1230;2023-04-03 12:07:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1231;2023-04-03 12:07:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1232;2023-04-03 12:07:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1233;2023-04-03 12:07:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1234;2023-04-03 12:08:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1235;2023-04-03 12:08:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1236;2023-04-03 12:08:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1237;2023-04-03 12:08:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1238;2023-04-03 12:09:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1239;2023-04-03 12:09:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1240;2023-04-03 12:09:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1241;2023-04-03 12:09:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1242;2023-04-03 12:10:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1243;2023-04-03 12:10:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1244;2023-04-03 12:10:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1245;2023-04-03 12:10:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1246;2023-04-03 12:11:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1247;2023-04-03 12:11:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1248;2023-04-03 12:11:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1249;2023-04-03 12:11:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1250;2023-04-03 12:11:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1251;2023-04-03 12:12:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1252;2023-04-03 12:12:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1253;2023-04-03 12:12:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1254;2023-04-03 12:12:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1255;2023-04-03 12:13:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1256;2023-04-03 12:13:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1257;2023-04-03 12:13:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1258;2023-04-03 12:13:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1259;2023-04-03 12:14:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1260;2023-04-03 12:14:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1261;2023-04-03 12:14:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1262;2023-04-03 12:14:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1263;2023-04-03 12:15:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1264;2023-04-03 12:15:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1265;2023-04-03 12:15:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1266;2023-04-03 12:15:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1267;2023-04-03 12:15:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1268;2023-04-03 12:16:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1269;2023-04-03 12:16:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1270;2023-04-03 12:16:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1271;2023-04-03 12:17:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1272;2023-04-03 12:17:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1273;2023-04-03 12:17:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1274;2023-04-03 12:17:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1275;2023-04-03 12:17:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1276;2023-04-03 12:18:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1277;2023-04-03 12:18:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1278;2023-04-03 12:18:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1279;2023-04-03 12:18:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1280;2023-04-03 12:19:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1281;2023-04-03 12:19:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1282;2023-04-03 12:19:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1283;2023-04-03 12:19:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1284;2023-04-03 12:20:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1285;2023-04-03 12:20:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1286;2023-04-03 12:20:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1287;2023-04-03 12:20:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1288;2023-04-03 12:21:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1289;2023-04-03 12:21:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1290;2023-04-03 12:21:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1291;2023-04-03 12:21:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1292;2023-04-03 12:21:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1293;2023-04-03 12:22:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1294;2023-04-03 12:22:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1295;2023-04-03 12:22:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1296;2023-04-03 12:22:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1297;2023-04-03 12:23:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1298;2023-04-03 12:23:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1299;2023-04-03 12:23:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1300;2023-04-03 12:23:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1301;2023-04-03 12:24:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1302;2023-04-03 12:24:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1303;2023-04-03 12:24:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1304;2023-04-03 12:24:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1305;2023-04-03 12:25:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1306;2023-04-03 12:25:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1307;2023-04-03 12:25:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1308;2023-04-03 12:25:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1309;2023-04-03 12:26:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1310;2023-04-03 12:26:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1311;2023-04-03 12:26:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1312;2023-04-03 12:26:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1313;2023-04-03 12:26:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1314;2023-04-03 12:27:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1315;2023-04-03 12:27:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1316;2023-04-03 12:27:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1317;2023-04-03 12:27:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1318;2023-04-03 12:28:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1319;2023-04-03 12:28:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1320;2023-04-03 12:28:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1321;2023-04-03 12:28:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1322;2023-04-03 12:29:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1323;2023-04-03 12:29:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1324;2023-04-03 12:29:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1325;2023-04-03 12:29:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1326;2023-04-03 12:30:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1327;2023-04-03 12:30:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1328;2023-04-03 12:30:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1329;2023-04-03 12:30:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1330;2023-04-03 12:31:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1331;2023-04-03 12:31:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1332;2023-04-03 12:31:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1333;2023-04-03 12:31:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1334;2023-04-03 12:31:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1335;2023-04-03 12:32:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1336;2023-04-03 12:32:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1337;2023-04-03 12:32:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1338;2023-04-03 12:32:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1339;2023-04-03 12:33:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1340;2023-04-03 12:33:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1341;2023-04-03 12:33:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1342;2023-04-03 12:33:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1343;2023-04-03 12:34:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1344;2023-04-03 12:34:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1345;2023-04-03 12:34:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1346;2023-04-03 12:34:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1347;2023-04-03 12:35:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1348;2023-04-03 12:35:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1349;2023-04-03 12:35:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1350;2023-04-03 12:35:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1351;2023-04-03 12:35:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1352;2023-04-03 12:36:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1353;2023-04-03 12:36:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1354;2023-04-03 12:36:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1355;2023-04-03 12:36:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1356;2023-04-03 12:37:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1357;2023-04-03 12:37:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1358;2023-04-03 12:37:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1359;2023-04-03 12:37:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1360;2023-04-03 12:38:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1361;2023-04-03 12:38:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1362;2023-04-03 12:38:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1363;2023-04-03 12:38:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1364;2023-04-03 12:39:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1365;2023-04-03 12:39:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1366;2023-04-03 12:39:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1367;2023-04-03 12:39:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1368;2023-04-03 12:39:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1369;2023-04-03 12:40:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1370;2023-04-03 12:40:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1371;2023-04-03 12:40:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1372;2023-04-03 12:40:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1373;2023-04-03 12:41:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1374;2023-04-03 12:41:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1375;2023-04-03 12:41:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1376;2023-04-03 12:41:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1377;2023-04-03 12:42:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1378;2023-04-03 12:42:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1379;2023-04-03 12:42:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1380;2023-04-03 12:42:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1381;2023-04-03 12:43:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1382;2023-04-03 12:43:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1383;2023-04-03 12:43:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1384;2023-04-03 12:43:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1385;2023-04-03 12:44:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1386;2023-04-03 12:44:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1387;2023-04-03 12:44:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1388;2023-04-03 12:44:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1389;2023-04-03 12:45:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1390;2023-04-03 12:45:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1391;2023-04-03 12:45:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1392;2023-04-03 12:45:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1393;2023-04-03 12:45:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1394;2023-04-03 12:46:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1395;2023-04-03 12:46:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1396;2023-04-03 12:46:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1397;2023-04-03 12:46:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1398;2023-04-03 12:47:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1399;2023-04-03 12:47:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1400;2023-04-03 12:47:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1401;2023-04-03 12:47:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1402;2023-04-03 12:48:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1403;2023-04-03 12:48:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1404;2023-04-03 12:48:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1405;2023-04-03 12:48:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1406;2023-04-03 12:49:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1407;2023-04-03 12:49:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1408;2023-04-03 12:49:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1409;2023-04-03 12:49:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1410;2023-04-03 12:50:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1411;2023-04-03 12:50:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1412;2023-04-03 12:50:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1413;2023-04-03 12:50:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1414;2023-04-03 12:51:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1415;2023-04-03 12:51:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1416;2023-04-03 12:51:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1417;2023-04-03 12:51:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1418;2023-04-03 12:51:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1419;2023-04-03 12:52:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1420;2023-04-03 12:52:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1421;2023-04-03 12:52:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1422;2023-04-03 12:52:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1423;2023-04-03 12:53:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1424;2023-04-03 12:53:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1425;2023-04-03 12:53:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1426;2023-04-03 12:53:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1427;2023-04-03 12:54:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1428;2023-04-03 12:54:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1429;2023-04-03 12:54:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1430;2023-04-03 12:54:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1431;2023-04-03 12:55:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1432;2023-04-03 12:55:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1433;2023-04-03 12:55:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1434;2023-04-03 12:55:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1435;2023-04-03 12:55:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1436;2023-04-03 12:56:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1437;2023-04-03 12:56:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1438;2023-04-03 12:56:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1439;2023-04-03 12:56:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1440;2023-04-03 12:57:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1441;2023-04-03 12:57:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1442;2023-04-03 12:57:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1443;2023-04-03 12:57:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1444;2023-04-03 12:58:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1445;2023-04-03 12:58:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1446;2023-04-03 12:58:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1447;2023-04-03 12:58:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1448;2023-04-03 12:59:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1449;2023-04-03 12:59:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1450;2023-04-03 12:59:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1451;2023-04-03 12:59:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1452;2023-04-03 13:00:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1453;2023-04-03 13:00:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1454;2023-04-03 13:00:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1455;2023-04-03 13:00:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1456;2023-04-03 13:00:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1457;2023-04-03 13:01:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1458;2023-04-03 13:01:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1459;2023-04-03 13:01:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1460;2023-04-03 13:01:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1461;2023-04-03 13:02:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1462;2023-04-03 13:02:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1463;2023-04-03 13:02:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1464;2023-04-03 13:02:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1465;2023-04-03 13:03:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1466;2023-04-03 13:03:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1467;2023-04-03 13:03:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1468;2023-04-03 13:03:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1469;2023-04-03 13:04:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1470;2023-04-03 13:04:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1471;2023-04-03 13:04:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1472;2023-04-03 13:04:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1473;2023-04-03 13:04:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1474;2023-04-03 13:05:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1475;2023-04-03 13:05:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1476;2023-04-03 13:05:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1477;2023-04-03 13:05:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1478;2023-04-03 13:06:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1479;2023-04-04 07:39:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1480;2023-04-04 07:39:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1481;2023-04-04 07:39:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1482;2023-04-04 07:39:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1483;2023-04-04 07:39:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1484;2023-04-04 07:39:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1485;2023-04-04 07:40:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1486;2023-04-04 07:40:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1487;2023-04-04 07:40:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1488;2023-04-04 07:40:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1489;2023-04-04 07:40:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1490;2023-04-04 07:40:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1491;2023-04-04 07:40:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1492;2023-04-04 07:40:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1493;2023-04-04 07:40:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1494;2023-04-04 07:41:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1495;2023-04-04 07:41:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1496;2023-04-04 07:41:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1497;2023-04-04 07:41:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1498;2023-04-04 07:41:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1499;2023-04-04 07:41:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1500;2023-04-04 07:41:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1501;2023-04-04 07:41:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1502;2023-04-04 07:41:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1503;2023-04-04 07:42:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1504;2023-04-04 07:42:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1505;2023-04-04 07:42:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1506;2023-04-04 07:42:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1507;2023-04-04 07:42:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1508;2023-04-04 07:42:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1509;2023-04-04 07:42:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1510;2023-04-04 07:42:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1511;2023-04-04 07:43:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1512;2023-04-04 07:43:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1513;2023-04-04 07:43:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1514;2023-04-04 07:43:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_1515;2023-04-04 07:43:25;900.0;0.0138019093344;0.02;0.49392;0.49392
