ocel_id;ocel_time;ocel_changed_field;p_mass[kg];p_material[EN10130:2006];s_co2e[kg]
o_formedpart_202;2023-04-03 08:20:18;p_mass[kg];0.0211;;
o_formedpart_206;2023-04-03 08:20:29;p_mass[kg];0.0211;;
o_formedpart_207;2023-04-03 08:20:37;p_mass[kg];0.02138;;
o_formedpart_204;2023-04-03 08:20:39;;?;DC01;0
o_formedpart_208;2023-04-03 08:20:43;p_mass[kg];0.02123;;
o_formedpart_210;2023-04-03 08:21:02;;?;DC01;0
o_formedpart_204;2023-04-03 08:21:14;p_mass[kg];0.02106;;
o_formedpart_209;2023-04-03 08:21:14;;?;DC01;0
o_formedpart_210;2023-04-03 08:21:38;p_mass[kg];0.02107;;
o_formedpart_209;2023-04-03 08:21:49;p_mass[kg];0.02121;;
o_formedpart_214;2023-04-03 08:21:50;;?;DC01;0
o_formedpart_211;2023-04-03 08:21:56;;?;DC01;0
o_formedpart_215;2023-04-03 08:22:07;;?;DC01;0
o_formedpart_213;2023-04-03 08:22:16;;?;DC01;0
o_formedpart_218;2023-04-03 08:22:19;;?;DC01;0
o_formedpart_214;2023-04-03 08:22:25;p_mass[kg];0.02121;;
o_formedpart_212;2023-04-03 08:22:27;;?;DC01;0
o_formedpart_211;2023-04-03 08:22:31;p_mass[kg];0.02126;;
o_formedpart_216;2023-04-03 08:22:32;;?;DC01;0
o_formedpart_215;2023-04-03 08:22:41;p_mass[kg];0.02097;;
o_formedpart_213;2023-04-03 08:22:51;p_mass[kg];0.0212;;
o_formedpart_218;2023-04-03 08:22:54;p_mass[kg];0.02139;;
o_formedpart_212;2023-04-03 08:23:01;p_mass[kg];0.02116;;
o_formedpart_220;2023-04-03 08:23:03;;?;DC01;0
o_formedpart_216;2023-04-03 08:23:07;p_mass[kg];0.02115;;
o_formedpart_217;2023-04-03 08:23:27;;?;DC01;0
o_formedpart_219;2023-04-03 08:23:38;;?;DC01;0
o_formedpart_220;2023-04-03 08:23:38;p_mass[kg];0.02133;;
o_formedpart_222;2023-04-03 08:24:00;;?;DC01;0
o_formedpart_217;2023-04-03 08:24:02;p_mass[kg];0.02111;;
o_formedpart_223;2023-04-03 08:24:06;;?;DC01;0
o_formedpart_219;2023-04-03 08:24:13;p_mass[kg];0.02097;;
o_formedpart_224;2023-04-03 08:24:15;;?;DC01;0
o_formedpart_221;2023-04-03 08:24:26;;?;DC01;0
o_formedpart_222;2023-04-03 08:24:35;p_mass[kg];0.02111;;
o_formedpart_223;2023-04-03 08:24:41;p_mass[kg];0.02137;;
o_formedpart_225;2023-04-03 08:24:44;;?;DC01;0
o_formedpart_224;2023-04-03 08:24:50;p_mass[kg];0.0212;;
o_formedpart_221;2023-04-03 08:25:01;p_mass[kg];0.02114;;
o_formedpart_226;2023-04-03 08:25:12;;?;DC01;0
o_formedpart_227;2023-04-03 08:25:15;;?;DC01;0
o_formedpart_225;2023-04-03 08:25:19;p_mass[kg];0.02112;;
o_formedpart_226;2023-04-03 08:25:47;p_mass[kg];0.02113;;
o_formedpart_228;2023-04-03 08:25:47;;?;DC01;0
o_formedpart_227;2023-04-03 08:25:50;p_mass[kg];0.0211;;
o_formedpart_231;2023-04-03 08:25:58;;?;DC01;0
o_formedpart_229;2023-04-03 08:26:05;;?;DC01;0
o_formedpart_230;2023-04-03 08:26:09;;?;DC01;0
o_formedpart_228;2023-04-03 08:26:23;p_mass[kg];0.02093;;
o_formedpart_231;2023-04-03 08:26:33;p_mass[kg];0.02116;;
o_formedpart_229;2023-04-03 08:26:40;p_mass[kg];0.02113;;
o_formedpart_230;2023-04-03 08:26:45;p_mass[kg];0.02112;;
o_formedpart_236;2023-04-03 08:26:50;;?;DC01;0
o_formedpart_233;2023-04-03 08:26:50;;?;DC01;0
o_formedpart_234;2023-04-03 08:27:07;;?;DC01;0
o_formedpart_232;2023-04-03 08:27:11;;?;DC01;0
o_formedpart_237;2023-04-03 08:27:11;;?;DC01;0
o_formedpart_235;2023-04-03 08:27:18;;?;DC01;0
o_formedpart_236;2023-04-03 08:27:25;p_mass[kg];0.02134;;
o_formedpart_233;2023-04-03 08:27:26;p_mass[kg];0.02119;;
o_formedpart_239;2023-04-03 08:27:35;;?;DC01;0
o_formedpart_234;2023-04-03 08:27:42;p_mass[kg];0.0212;;
o_formedpart_232;2023-04-03 08:27:46;p_mass[kg];0.02111;;
o_formedpart_237;2023-04-03 08:27:46;p_mass[kg];0.02109;;
o_formedpart_235;2023-04-03 08:27:53;p_mass[kg];0.02093;;
o_formedpart_238;2023-04-03 08:28:00;;?;DC01;0
o_formedpart_240;2023-04-03 08:28:02;;?;DC01;0
o_formedpart_239;2023-04-03 08:28:10;p_mass[kg];0.02111;;
o_formedpart_238;2023-04-03 08:28:35;p_mass[kg];0.02129;;
o_formedpart_240;2023-04-03 08:28:37;p_mass[kg];0.021;;
o_formedpart_242;2023-04-03 08:28:38;;?;DC01;0
o_formedpart_241;2023-04-03 08:28:56;;?;DC01;0
o_formedpart_243;2023-04-03 08:29:07;;?;DC01;0
o_formedpart_245;2023-04-03 08:29:10;;?;DC01;0
o_formedpart_242;2023-04-03 08:29:13;p_mass[kg];0.02112;;
o_formedpart_241;2023-04-03 08:29:31;p_mass[kg];0.02127;;
o_formedpart_243;2023-04-03 08:29:42;p_mass[kg];0.02139;;
o_formedpart_244;2023-04-03 08:29:43;;?;DC01;0
o_formedpart_245;2023-04-03 08:29:45;p_mass[kg];0.02141;;
o_formedpart_246;2023-04-03 08:30:00;;?;DC01;0
o_formedpart_248;2023-04-03 08:30:03;;?;DC01;0
o_formedpart_250;2023-04-03 08:30:07;;?;DC01;0
o_formedpart_247;2023-04-03 08:30:16;;?;DC01;0
o_formedpart_244;2023-04-03 08:30:18;p_mass[kg];0.02122;;
o_formedpart_249;2023-04-03 08:30:26;;?;DC01;0
o_formedpart_246;2023-04-03 08:30:34;p_mass[kg];0.02109;;
o_formedpart_251;2023-04-03 08:30:37;;?;DC01;0
o_formedpart_248;2023-04-03 08:30:38;p_mass[kg];0.02121;;
o_formedpart_250;2023-04-03 08:30:42;p_mass[kg];0.0212;;
o_formedpart_247;2023-04-03 08:30:51;p_mass[kg];0.02098;;
o_formedpart_249;2023-04-03 08:31:01;p_mass[kg];0.02109;;
o_formedpart_251;2023-04-03 08:31:12;p_mass[kg];0.02129;;
o_formedpart_253;2023-04-03 08:31:19;;?;DC01;0
o_formedpart_255;2023-04-03 08:31:50;;?;DC01;0
o_formedpart_253;2023-04-03 08:31:54;p_mass[kg];0.02129;;
o_formedpart_252;2023-04-03 08:31:56;;?;DC01;0
o_formedpart_254;2023-04-03 08:32:09;;?;DC01;0
o_formedpart_260;2023-04-03 08:32:19;;?;DC01;0
o_formedpart_255;2023-04-03 08:32:25;p_mass[kg];0.02086;;
o_formedpart_256;2023-04-03 08:32:27;;?;DC01;0
o_formedpart_259;2023-04-03 08:32:31;;?;DC01;0
o_formedpart_252;2023-04-03 08:32:32;p_mass[kg];0.02124;;
o_formedpart_258;2023-04-03 08:32:43;;?;DC01;0
o_formedpart_254;2023-04-03 08:32:44;p_mass[kg];0.02126;;
o_formedpart_260;2023-04-03 08:32:54;p_mass[kg];0.02117;;
o_formedpart_257;2023-04-03 08:33:00;;?;DC01;0
o_formedpart_256;2023-04-03 08:33:03;p_mass[kg];0.0213;;
o_formedpart_259;2023-04-03 08:33:06;p_mass[kg];0.02133;;
o_formedpart_258;2023-04-03 08:33:18;p_mass[kg];0.02099;;
o_formedpart_263;2023-04-03 08:33:26;;?;DC01;0
o_formedpart_261;2023-04-03 08:33:32;;?;DC01;0
o_formedpart_257;2023-04-03 08:33:36;p_mass[kg];0.02139;;
o_formedpart_265;2023-04-03 08:33:56;;?;DC01;0
o_formedpart_263;2023-04-03 08:34:01;p_mass[kg];0.02108;;
o_formedpart_261;2023-04-03 08:34:07;p_mass[kg];0.02113;;
o_formedpart_264;2023-04-03 08:34:23;;?;DC01;0
o_formedpart_262;2023-04-03 08:34:29;;?;DC01;0
o_formedpart_265;2023-04-03 08:34:31;p_mass[kg];0.02119;;
o_formedpart_267;2023-04-03 08:34:33;;?;DC01;0
o_formedpart_266;2023-04-03 08:34:35;;?;DC01;0
o_formedpart_268;2023-04-03 08:34:39;;?;DC01;0
o_formedpart_264;2023-04-03 08:34:58;p_mass[kg];0.0212;;
o_formedpart_269;2023-04-03 08:35:04;;?;DC01;0
o_formedpart_262;2023-04-03 08:35:04;p_mass[kg];0.02095;;
o_formedpart_267;2023-04-03 08:35:08;p_mass[kg];0.02104;;
o_formedpart_266;2023-04-03 08:35:10;p_mass[kg];0.02108;;
o_formedpart_268;2023-04-03 08:35:14;p_mass[kg];0.02131;;
o_formedpart_269;2023-04-03 08:35:39;p_mass[kg];0.02112;;
o_formedpart_271;2023-04-03 08:35:44;;?;DC01;0
o_formedpart_272;2023-04-03 08:35:54;;?;DC01;0
o_formedpart_271;2023-04-03 08:36:19;p_mass[kg];0.02118;;
o_formedpart_270;2023-04-03 08:36:21;;?;DC01;0
o_formedpart_274;2023-04-03 08:36:24;;?;DC01;0
o_formedpart_272;2023-04-03 08:36:29;p_mass[kg];0.02115;;
o_formedpart_275;2023-04-03 08:36:31;;?;DC01;0
o_formedpart_273;2023-04-03 08:36:35;;?;DC01;0
o_formedpart_270;2023-04-03 08:36:57;p_mass[kg];0.02105;;
o_formedpart_274;2023-04-03 08:37:00;p_mass[kg];0.02122;;
o_formedpart_275;2023-04-03 08:37:05;p_mass[kg];0.02108;;
o_formedpart_276;2023-04-03 08:37:09;;?;DC01;0
o_formedpart_273;2023-04-03 08:37:10;p_mass[kg];0.02121;;
o_formedpart_277;2023-04-03 08:37:18;;?;DC01;0
o_formedpart_276;2023-04-03 08:37:44;p_mass[kg];0.02125;;
o_formedpart_277;2023-04-03 08:37:53;p_mass[kg];0.02117;;
o_formedpart_281;2023-04-03 08:37:55;;?;DC01;0
o_formedpart_280;2023-04-03 08:38:00;;?;DC01;0
o_formedpart_278;2023-04-03 08:38:01;;?;DC01;0
o_formedpart_279;2023-04-03 08:38:09;;?;DC01;0
o_formedpart_283;2023-04-03 08:38:16;;?;DC01;0
o_formedpart_282;2023-04-03 08:38:19;;?;DC01;0
o_formedpart_281;2023-04-03 08:38:30;p_mass[kg];0.02127;;
o_formedpart_280;2023-04-03 08:38:35;p_mass[kg];0.02103;;
o_formedpart_278;2023-04-03 08:38:36;p_mass[kg];0.02086;;
o_formedpart_279;2023-04-03 08:38:45;p_mass[kg];0.02117;;
o_formedpart_283;2023-04-03 08:38:51;p_mass[kg];0.02129;;
o_formedpart_282;2023-04-03 08:38:54;p_mass[kg];0.02128;;
o_formedpart_285;2023-04-03 08:39:03;;?;DC01;0
o_formedpart_284;2023-04-03 08:39:11;;?;DC01;0
o_formedpart_288;2023-04-03 08:39:33;;?;DC01;0
o_formedpart_285;2023-04-03 08:39:38;p_mass[kg];0.02118;;
o_formedpart_287;2023-04-03 08:39:40;;?;DC01;0
o_formedpart_289;2023-04-03 08:39:44;;?;DC01;0
o_formedpart_284;2023-04-03 08:39:45;p_mass[kg];0.02091;;
o_formedpart_286;2023-04-03 08:39:48;;?;DC01;0
o_formedpart_290;2023-04-03 08:39:56;;?;DC01;0
o_formedpart_291;2023-04-03 08:40:00;;?;DC01;0
o_formedpart_288;2023-04-03 08:40:08;p_mass[kg];0.02123;;
o_formedpart_287;2023-04-03 08:40:15;p_mass[kg];0.02125;;
o_formedpart_289;2023-04-03 08:40:19;p_mass[kg];0.02124;;
o_formedpart_286;2023-04-03 08:40:23;p_mass[kg];0.02111;;
o_formedpart_290;2023-04-03 08:40:31;p_mass[kg];0.0212;;
o_formedpart_291;2023-04-03 08:40:35;p_mass[kg];0.02109;;
o_formedpart_295;2023-04-03 08:41:12;;?;DC01;0
o_formedpart_293;2023-04-03 08:41:13;;?;DC01;0
o_formedpart_296;2023-04-03 08:41:14;;?;DC01;0
o_formedpart_294;2023-04-03 08:41:18;;?;DC01;0
o_formedpart_297;2023-04-03 08:41:28;;?;DC01;0
o_formedpart_295;2023-04-03 08:41:47;p_mass[kg];0.02105;;
o_formedpart_292;2023-04-03 08:41:48;;?;DC01;0
o_formedpart_293;2023-04-03 08:41:49;p_mass[kg];0.02115;;
o_formedpart_296;2023-04-03 08:41:49;p_mass[kg];0.02131;;
o_formedpart_294;2023-04-03 08:41:53;p_mass[kg];0.02118;;
o_formedpart_297;2023-04-03 08:42:03;p_mass[kg];0.02105;;
o_formedpart_299;2023-04-03 08:42:08;;?;DC01;0
o_formedpart_300;2023-04-03 08:42:19;;?;DC01;0
o_formedpart_292;2023-04-03 08:42:23;p_mass[kg];0.02104;;
o_formedpart_298;2023-04-03 08:42:25;;?;DC01;0
o_formedpart_299;2023-04-03 08:42:43;p_mass[kg];0.02124;;
o_formedpart_300;2023-04-03 08:42:54;p_mass[kg];0.02095;;
o_formedpart_298;2023-04-03 08:43:00;p_mass[kg];0.02116;;
o_formedpart_304;2023-04-03 08:43:10;;?;DC01;0
o_formedpart_301;2023-04-03 08:43:16;;?;DC01;0
o_formedpart_303;2023-04-03 08:43:22;;?;DC01;0
o_formedpart_302;2023-04-03 08:43:26;;?;DC01;0
o_formedpart_306;2023-04-03 08:43:38;;?;DC01;0
o_formedpart_304;2023-04-03 08:43:45;p_mass[kg];0.02123;;
o_formedpart_305;2023-04-03 08:43:50;;?;DC01;0
o_formedpart_301;2023-04-03 08:43:51;p_mass[kg];0.02128;;
o_formedpart_303;2023-04-03 08:43:57;p_mass[kg];0.0212;;
o_formedpart_302;2023-04-03 08:44:01;p_mass[kg];0.02119;;
o_formedpart_306;2023-04-03 08:44:12;p_mass[kg];0.02129;;
o_formedpart_308;2023-04-03 08:44:15;;?;DC01;0
o_formedpart_305;2023-04-03 08:44:25;p_mass[kg];0.02116;;
o_formedpart_309;2023-04-03 08:44:49;;?;DC01;0
o_formedpart_308;2023-04-03 08:44:50;p_mass[kg];0.02104;;
o_formedpart_307;2023-04-03 08:44:53;;?;DC01;0
o_formedpart_312;2023-04-03 08:45:16;;?;DC01;0
o_formedpart_309;2023-04-03 08:45:24;p_mass[kg];0.02106;;
o_formedpart_307;2023-04-03 08:45:28;p_mass[kg];0.02112;;
o_formedpart_310;2023-04-03 08:45:37;;?;DC01;0
o_formedpart_312;2023-04-03 08:45:50;p_mass[kg];0.02114;;
o_formedpart_314;2023-04-03 08:46:01;;?;DC01;0
o_formedpart_313;2023-04-03 08:46:03;;?;DC01;0
o_formedpart_315;2023-04-03 08:46:07;;?;DC01;0
o_formedpart_317;2023-04-03 08:46:09;;?;DC01;0
o_formedpart_310;2023-04-03 08:46:11;p_mass[kg];0.02119;;
o_formedpart_311;2023-04-03 08:46:12;;?;DC01;0
o_formedpart_318;2023-04-03 08:46:35;;?;DC01;0
o_formedpart_314;2023-04-03 08:46:36;p_mass[kg];0.02113;;
o_formedpart_313;2023-04-03 08:46:38;p_mass[kg];0.0211;;
o_formedpart_315;2023-04-03 08:46:42;p_mass[kg];0.02128;;
o_formedpart_317;2023-04-03 08:46:44;p_mass[kg];0.02108;;
o_formedpart_319;2023-04-03 08:46:45;;?;DC01;0
o_formedpart_311;2023-04-03 08:46:47;p_mass[kg];0.02113;;
o_formedpart_316;2023-04-03 08:46:51;;?;DC01;0
o_formedpart_318;2023-04-03 08:47:10;p_mass[kg];0.02106;;
o_formedpart_319;2023-04-03 08:47:20;p_mass[kg];0.0209;;
o_formedpart_321;2023-04-03 08:47:24;;?;DC01;0
o_formedpart_316;2023-04-03 08:47:26;p_mass[kg];0.02066;;
o_formedpart_320;2023-04-03 08:47:29;;?;DC01;0
o_formedpart_323;2023-04-03 08:47:50;;?;DC01;0
o_formedpart_322;2023-04-03 08:47:52;;?;DC01;0
o_formedpart_321;2023-04-03 08:47:59;p_mass[kg];0.02121;;
o_formedpart_320;2023-04-03 08:48:04;p_mass[kg];0.02125;;
o_formedpart_324;2023-04-03 08:48:09;;?;DC01;0
o_formedpart_325;2023-04-03 08:48:19;;?;DC01;0
o_formedpart_326;2023-04-03 08:48:22;;?;DC01;0
o_formedpart_323;2023-04-03 08:48:26;p_mass[kg];0.02116;;
o_formedpart_322;2023-04-03 08:48:27;p_mass[kg];0.02125;;
o_formedpart_327;2023-04-03 08:48:37;;?;DC01;0
o_formedpart_324;2023-04-03 08:48:44;p_mass[kg];0.02118;;
o_formedpart_325;2023-04-03 08:48:54;p_mass[kg];0.02126;;
o_formedpart_326;2023-04-03 08:48:57;p_mass[kg];0.02126;;
o_formedpart_329;2023-04-03 08:49:03;;?;DC01;0
o_formedpart_327;2023-04-03 08:49:12;p_mass[kg];0.02128;;
o_formedpart_330;2023-04-03 08:49:14;;?;DC01;0
o_formedpart_328;2023-04-03 08:49:16;;?;DC01;0
o_formedpart_329;2023-04-03 08:49:38;p_mass[kg];0.02124;;
o_formedpart_330;2023-04-03 08:49:48;p_mass[kg];0.02095;;
o_formedpart_332;2023-04-03 08:49:50;;?;DC01;0
o_formedpart_328;2023-04-03 08:49:52;p_mass[kg];0.02115;;
o_formedpart_333;2023-04-03 08:50:05;;?;DC01;0
o_formedpart_331;2023-04-03 08:50:11;;?;DC01;0
o_formedpart_335;2023-04-03 08:50:17;;?;DC01;0
o_formedpart_332;2023-04-03 08:50:25;p_mass[kg];0.0212;;
o_formedpart_333;2023-04-03 08:50:40;p_mass[kg];0.02114;;
o_formedpart_337;2023-04-03 08:50:44;;?;DC01;0
o_formedpart_334;2023-04-03 08:50:45;;?;DC01;0
o_formedpart_331;2023-04-03 08:50:46;p_mass[kg];0.02116;;
o_formedpart_335;2023-04-03 08:50:52;p_mass[kg];0.0212;;
o_formedpart_338;2023-04-03 08:51:09;;?;DC01;0
o_formedpart_337;2023-04-03 08:51:19;p_mass[kg];0.02114;;
o_formedpart_334;2023-04-03 08:51:20;p_mass[kg];0.02131;;
o_formedpart_338;2023-04-03 08:51:44;p_mass[kg];0.02118;;
o_formedpart_339;2023-04-03 08:51:48;;?;DC01;0
o_formedpart_340;2023-04-03 08:52:15;;?;DC01;0
o_formedpart_336;2023-04-03 08:52:19;;?;DC01;0
o_formedpart_339;2023-04-03 08:52:23;p_mass[kg];0.02115;;
o_formedpart_342;2023-04-03 08:52:29;;?;DC01;0
o_formedpart_343;2023-04-03 08:52:44;;?;DC01;0
o_formedpart_340;2023-04-03 08:52:50;p_mass[kg];0.02118;;
o_formedpart_336;2023-04-03 08:52:54;p_mass[kg];0.02117;;
o_formedpart_341;2023-04-03 08:52:58;;?;DC01;0
o_formedpart_342;2023-04-03 08:53:04;p_mass[kg];0.02152;;
o_formedpart_344;2023-04-03 08:53:08;;?;DC01;0
o_formedpart_346;2023-04-03 08:53:11;;?;DC01;0
o_formedpart_343;2023-04-03 08:53:19;p_mass[kg];0.02118;;
o_formedpart_345;2023-04-03 08:53:22;;?;DC01;0
o_formedpart_341;2023-04-03 08:53:33;p_mass[kg];0.02116;;
o_formedpart_344;2023-04-03 08:53:43;p_mass[kg];0.02115;;
o_formedpart_346;2023-04-03 08:53:46;p_mass[kg];0.02119;;
o_formedpart_348;2023-04-03 08:53:52;;?;DC01;0
o_formedpart_345;2023-04-03 08:53:57;p_mass[kg];0.02137;;
o_formedpart_347;2023-04-03 08:53:58;;?;DC01;0
o_formedpart_349;2023-04-03 08:54:26;;?;DC01;0
o_formedpart_348;2023-04-03 08:54:27;p_mass[kg];0.0211;;
o_formedpart_347;2023-04-03 08:54:33;p_mass[kg];0.02099;;
o_formedpart_350;2023-04-03 08:54:48;;?;DC01;0
o_formedpart_349;2023-04-03 08:55:01;p_mass[kg];0.02109;;
o_formedpart_351;2023-04-03 08:55:16;;?;DC01;0
o_formedpart_350;2023-04-03 08:55:23;p_mass[kg];0.02113;;
o_formedpart_356;2023-04-03 08:55:25;;?;DC01;0
o_formedpart_354;2023-04-03 08:55:29;;?;DC01;0
o_formedpart_357;2023-04-03 08:55:30;;?;DC01;0
o_formedpart_352;2023-04-03 08:55:34;;?;DC01;0
o_formedpart_351;2023-04-03 08:55:50;p_mass[kg];0.02131;;
o_formedpart_353;2023-04-03 08:55:54;;?;DC01;0
o_formedpart_356;2023-04-03 08:56:00;p_mass[kg];0.02109;;
o_formedpart_354;2023-04-03 08:56:04;p_mass[kg];0.02099;;
o_formedpart_355;2023-04-03 08:56:04;;?;DC01;0
o_formedpart_357;2023-04-03 08:56:05;p_mass[kg];0.02107;;
o_formedpart_352;2023-04-03 08:56:09;p_mass[kg];0.0212;;
o_formedpart_359;2023-04-03 08:56:24;;?;DC01;0
o_formedpart_360;2023-04-03 08:56:27;;?;DC01;0
o_formedpart_353;2023-04-03 08:56:28;p_mass[kg];0.02104;;
o_formedpart_355;2023-04-03 08:56:39;p_mass[kg];0.02123;;
o_formedpart_361;2023-04-03 08:56:53;;?;DC01;0
o_formedpart_359;2023-04-03 08:56:59;p_mass[kg];0.02142;;
o_formedpart_360;2023-04-03 08:57:01;p_mass[kg];0.02121;;
o_formedpart_362;2023-04-03 08:57:11;;?;DC01;0
o_formedpart_363;2023-04-03 08:57:13;;?;DC01;0
o_formedpart_364;2023-04-03 08:57:23;;?;DC01;0
o_formedpart_361;2023-04-03 08:57:28;p_mass[kg];0.02099;;
o_formedpart_358;2023-04-03 08:57:30;;?;DC01;0
o_formedpart_362;2023-04-03 08:57:46;p_mass[kg];0.02109;;
o_formedpart_363;2023-04-03 08:57:48;p_mass[kg];0.02112;;
o_formedpart_365;2023-04-03 08:57:57;;?;DC01;0
o_formedpart_364;2023-04-03 08:57:58;p_mass[kg];0.02118;;
o_formedpart_358;2023-04-03 08:58:05;p_mass[kg];0.02108;;
o_formedpart_366;2023-04-03 08:58:25;;?;DC01;0
o_formedpart_369;2023-04-03 08:58:32;;?;DC01;0
o_formedpart_365;2023-04-03 08:58:32;p_mass[kg];0.02111;;
o_formedpart_367;2023-04-03 08:58:48;;?;DC01;0
o_formedpart_368;2023-04-03 08:58:50;;?;DC01;0
o_formedpart_366;2023-04-03 08:59:00;p_mass[kg];0.02121;;
o_formedpart_369;2023-04-03 08:59:07;p_mass[kg];0.02114;;
o_formedpart_367;2023-04-03 08:59:23;p_mass[kg];0.0211;;
o_formedpart_368;2023-04-03 08:59:25;p_mass[kg];0.0211;;
o_formedpart_373;2023-04-03 08:59:32;;?;DC01;0
o_formedpart_371;2023-04-03 08:59:33;;?;DC01;0
o_formedpart_374;2023-04-03 08:59:35;;?;DC01;0
o_formedpart_372;2023-04-03 09:00:04;;?;DC01;0
o_formedpart_373;2023-04-03 09:00:07;p_mass[kg];0.02104;;
o_formedpart_371;2023-04-03 09:00:08;p_mass[kg];0.0213;;
o_formedpart_375;2023-04-03 09:00:09;;?;DC01;0
o_formedpart_374;2023-04-03 09:00:10;p_mass[kg];0.02116;;
o_formedpart_370;2023-04-03 09:00:18;;?;DC01;0
o_formedpart_372;2023-04-03 09:00:39;p_mass[kg];0.02118;;
o_formedpart_375;2023-04-03 09:00:44;p_mass[kg];0.02107;;
o_formedpart_370;2023-04-03 09:00:53;p_mass[kg];0.02107;;
o_formedpart_377;2023-04-03 09:00:56;;?;DC01;0
o_formedpart_379;2023-04-03 09:01:07;;?;DC01;0
o_formedpart_378;2023-04-03 09:01:13;;?;DC01;0
o_formedpart_376;2023-04-03 09:01:19;;?;DC01;0
o_formedpart_380;2023-04-03 09:01:30;;?;DC01;0
o_formedpart_377;2023-04-03 09:01:31;p_mass[kg];0.0211;;
o_formedpart_382;2023-04-03 09:01:35;;?;DC01;0
o_formedpart_379;2023-04-03 09:01:42;p_mass[kg];0.02104;;
o_formedpart_383;2023-04-03 09:01:46;;?;DC01;0
o_formedpart_378;2023-04-03 09:01:48;p_mass[kg];0.02112;;
o_formedpart_376;2023-04-03 09:01:54;p_mass[kg];0.0212;;
o_formedpart_380;2023-04-03 09:02:05;p_mass[kg];0.02122;;
o_formedpart_382;2023-04-03 09:02:10;p_mass[kg];0.02106;;
o_formedpart_381;2023-04-03 09:02:19;;?;DC01;0
o_formedpart_383;2023-04-03 09:02:21;p_mass[kg];0.02103;;
o_formedpart_385;2023-04-03 09:02:31;;?;DC01;0
o_formedpart_384;2023-04-03 09:02:42;;?;DC01;0
o_formedpart_381;2023-04-03 09:02:54;p_mass[kg];0.02123;;
o_formedpart_385;2023-04-03 09:03:06;p_mass[kg];0.02127;;
o_formedpart_388;2023-04-03 09:03:10;;?;DC01;0
o_formedpart_384;2023-04-03 09:03:17;p_mass[kg];0.0212;;
o_formedpart_386;2023-04-03 09:03:39;;?;DC01;0
o_formedpart_388;2023-04-03 09:03:45;p_mass[kg];0.02121;;
o_formedpart_392;2023-04-03 09:03:46;;?;DC01;0
o_formedpart_389;2023-04-03 09:04:00;;?;DC01;0
o_formedpart_391;2023-04-03 09:04:08;;?;DC01;0
o_formedpart_393;2023-04-03 09:04:10;;?;DC01;0
o_formedpart_386;2023-04-03 09:04:14;p_mass[kg];0.02117;;
o_formedpart_392;2023-04-03 09:04:21;p_mass[kg];0.02115;;
o_formedpart_387;2023-04-03 09:04:33;;?;DC01;0
o_formedpart_389;2023-04-03 09:04:35;p_mass[kg];0.02122;;
o_formedpart_390;2023-04-03 09:04:37;;?;DC01;0
o_formedpart_394;2023-04-03 09:04:38;;?;DC01;0
o_formedpart_391;2023-04-03 09:04:43;p_mass[kg];0.02133;;
o_formedpart_393;2023-04-03 09:04:45;p_mass[kg];0.02135;;
o_formedpart_396;2023-04-03 09:04:58;;?;DC01;0
o_formedpart_387;2023-04-03 09:05:08;p_mass[kg];0.02123;;
o_formedpart_390;2023-04-03 09:05:12;p_mass[kg];0.0214;;
o_formedpart_394;2023-04-03 09:05:13;p_mass[kg];0.02116;;
o_formedpart_399;2023-04-03 09:05:22;;?;DC01;0
o_formedpart_395;2023-04-03 09:05:25;;?;DC01;0
o_formedpart_396;2023-04-03 09:05:33;p_mass[kg];0.02102;;
o_formedpart_398;2023-04-03 09:05:45;;?;DC01;0
o_formedpart_397;2023-04-03 09:05:47;;?;DC01;0
o_formedpart_400;2023-04-03 09:05:48;;?;DC01;0
o_formedpart_399;2023-04-03 09:05:57;p_mass[kg];0.02127;;
o_formedpart_395;2023-04-03 09:06:00;p_mass[kg];0.02095;;
o_formedpart_398;2023-04-03 09:06:20;p_mass[kg];0.02131;;
o_formedpart_397;2023-04-03 09:06:22;p_mass[kg];0.02128;;
o_formedpart_400;2023-04-03 09:06:23;p_mass[kg];0.0212;;
o_formedpart_401;2023-04-03 09:06:32;;?;DC01;0
o_formedpart_403;2023-04-03 09:06:48;;?;DC01;0
o_formedpart_405;2023-04-03 09:07:07;;?;DC01;0
o_formedpart_401;2023-04-03 09:07:07;p_mass[kg];0.0212;;
o_formedpart_402;2023-04-03 09:07:20;;?;DC01;0
o_formedpart_403;2023-04-03 09:07:23;p_mass[kg];0.0211;;
o_formedpart_405;2023-04-03 09:07:42;p_mass[kg];0.02118;;
o_formedpart_406;2023-04-03 09:07:50;;?;DC01;0
o_formedpart_402;2023-04-03 09:07:55;p_mass[kg];0.02111;;
o_formedpart_407;2023-04-03 09:07:59;;?;DC01;0
o_formedpart_409;2023-04-03 09:08:05;;?;DC01;0
o_formedpart_404;2023-04-03 09:08:07;;?;DC01;0
o_formedpart_408;2023-04-03 09:08:08;;?;DC01;0
o_formedpart_406;2023-04-03 09:08:25;p_mass[kg];0.02114;;
o_formedpart_410;2023-04-03 09:08:27;;?;DC01;0
o_formedpart_407;2023-04-03 09:08:34;p_mass[kg];0.02123;;
o_formedpart_409;2023-04-03 09:08:39;p_mass[kg];0.02126;;
o_formedpart_404;2023-04-03 09:08:42;p_mass[kg];0.02118;;
o_formedpart_408;2023-04-03 09:08:43;p_mass[kg];0.02116;;
o_formedpart_412;2023-04-03 09:08:47;;?;DC01;0
